accuracy,adj_rand,f1_score,precision,recall
0.6005291005291006,0.4278619858208706,0.4510422656589292,0.47622569737954357,0.4684254586930271
0.49206349206349204,0.3245063347084945,0.3462411398928638,0.38664571222839805,0.3553633517320668
0.5185185185185185,0.35351745555317415,0.3456647535848306,0.3821981390961324,0.3552174450072127
0.5,0.3343024660256774,0.34380736816866925,0.37888723415039205,0.3538251295896106
0.5264550264550265,0.3495783534411364,0.3554855334265668,0.39851302153131424,0.36285509550725664
