adj_rand,accuracy,recall,precision,f1_score
0.9283080829398354,0.891846921797005,0.891846921797005,0.8847400662909298,0.8851552434792942
0.8285671221378911,0.6871880199667221,0.6871880199667221,0.6996570245949683,0.6921228987861049
0.9362680393775286,0.9034941763727121,0.9034941763727121,0.9264065815846224,0.9057319075042235
0.9423326331654063,0.9267886855241264,0.9267886855241264,0.8975582850112935,0.9108461851105684
0.6329116961462167,0.6439267886855241,0.6439267886855241,0.8067888389906785,0.690505271203678
