data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
bench,1,50,Rejection,0.23153801923460243,0.4280701754385965,0.4280701754385965,0.6607744353582554,0.4529575451882084
bench,1,50,MARS,0.09654320263290925,0.3929824561403509,0.35415522416165246,0.5170374341106048,0.34473646678100234
bench,1,60,SRNC,0.3645337842519303,0.5245614035087719,0.5245614035087719,0.8017099711303575,0.6057650904238835
bench,1,60,Rejection,0.2457941756374758,0.4368421052631579,0.4368421052631579,0.6679463173792848,0.4663454339661033
bench,1,60,MARS,0.058550145300288334,0.34912280701754383,0.2867900679609251,0.30289906581015646,0.27792955879485765
bench,1,70,SRNC,0.3541476802238595,0.5228070175438596,0.5228070175438596,0.7913971676178397,0.5986505036709102
bench,1,70,Rejection,0.2555535450343202,0.4421052631578947,0.4421052631578947,0.6637634000133582,0.4700365400600069
bench,1,70,MARS,0.3792447207563168,0.5719298245614035,0.5683477340432135,0.6056480503984288,0.5722252546277671
bench,1,80,SRNC,0.34205686898250987,0.519298245614035,0.519298245614035,0.782032667876588,0.5887193103629339
bench,1,80,Rejection,0.2763858768695489,0.46842105263157896,0.46842105263157896,0.6704750857860905,0.495712919851599
bench,1,80,MARS,0.018385405715312487,0.2894736842105263,0.23648495710261774,0.23387218755908487,0.225405968917044
bench,1,90,SRNC,0.36263787242029305,0.5245614035087719,0.5245614035087719,0.7990350877192982,0.6043112494230325
bench,1,90,Rejection,0.28535298747641374,0.49122807017543857,0.49122807017543857,0.6825638675014071,0.5058410520837717
bench,1,90,MARS,0.15759006326254138,0.42280701754385963,0.4154555430320716,0.4793098076982879,0.4197735360804142
bench,1,100,SRNC,0.3429585836509533,0.5210526315789473,0.5210526315789473,0.7791050660358761,0.587691586732871
bench,1,100,Rejection,0.28118812415242805,0.4789473684210526,0.4789473684210526,0.6825583696082311,0.49374763121008
bench,1,100,MARS,0.2612210888088195,0.4245614035087719,0.4231398719522651,0.44116335497409664,0.3952276182637716
bench,2,5,SRNC,0.2679193264015292,0.32105263157894737,0.32105263157894737,0.5651458599779013,0.26716889667121135
bench,2,5,Rejection,0.18779935529129974,0.24385964912280703,0.24385964912280703,0.48073284557598317,0.2219430750826423
bench,2,5,MARS,0.02710418942784345,0.3175438596491228,0.2445444968730829,0.2774362889019378,0.22436699809774746
bench,2,10,SRNC,0.40860566908306656,0.5736842105263158,0.5736842105263158,0.7708729497676708,0.6261399998245346
bench,2,10,Rejection,0.2125673696744631,0.37719298245614036,0.37719298245614036,0.6202988928145544,0.41391114958082076
bench,2,10,MARS,0.022982482103739574,0.3456140350877193,0.25604133300608595,0.3545150176585007,0.2393030604439656
bench,2,20,SRNC,0.38625949722843567,0.543859649122807,0.543859649122807,0.808187134502924,0.6238840756384616
bench,2,20,Rejection,0.2462498650973363,0.387719298245614,0.387719298245614,0.6250011933006696,0.4292363539634193
bench,2,20,MARS,0.0631007416705988,0.34210526315789475,0.3178373808108799,0.4206386431030117,0.33051343360127716
bench,2,30,SRNC,0.39329645754681575,0.5421052631578948,0.5421052631578948,0.8231885397056389,0.6342259014227302
bench,2,30,Rejection,0.21701673664701393,0.38070175438596493,0.38070175438596493,0.6240476788426417,0.41797596575989926
bench,2,30,MARS,0.12986647286041278,0.38596491228070173,0.3503810417086228,0.3815004472442871,0.34725582352821494
bench,2,40,SRNC,0.3824539015265895,0.5403508771929825,0.5403508771929825,0.8166163405916826,0.6306865975649849
bench,2,40,Rejection,0.22183505945445883,0.38596491228070173,0.38596491228070173,0.6246471346435664,0.4266741444426554
bench,2,40,MARS,0.1274925311154203,0.4245614035087719,0.3776577925571579,0.4388774569205326,0.39077726019712283
bench,2,50,SRNC,0.36976146866372117,0.531578947368421,0.531578947368421,0.81739479417498,0.6208924256836631
bench,2,50,Rejection,0.21931897713259454,0.38070175438596493,0.38070175438596493,0.6266458358765252,0.41930300860413366
bench,2,50,MARS,0.1410510169401729,0.39473684210526316,0.35288764558816804,0.38757731270389373,0.3545506077151444
bench,2,60,SRNC,0.3702112072366335,0.531578947368421,0.531578947368421,0.8209417221213954,0.6258979265426554
bench,2,60,Rejection,0.21960968166296183,0.38070175438596493,0.38070175438596493,0.6215268120745818,0.4176362791575076
bench,2,60,MARS,0.15003468441362477,0.37894736842105264,0.336383738807663,0.369285651077386,0.34193014368135116
bench,2,70,SRNC,0.36462074655604165,0.5298245614035088,0.5298245614035088,0.8179611856061043,0.6233851461864847
bench,2,70,Rejection,0.21182697891382957,0.3736842105263158,0.3736842105263158,0.6217751744014001,0.4089553408351766
bench,2,70,MARS,0.13076104808876712,0.3736842105263158,0.36656375830057797,0.43519522873747685,0.3755555991350469
bench,2,80,SRNC,0.37433418338711355,0.5350877192982456,0.5350877192982456,0.8246513720197931,0.6318625476274233
bench,2,80,Rejection,0.2266464449111918,0.39824561403508774,0.39824561403508774,0.622010206018576,0.43387721278495334
bench,2,80,MARS,0.18349025615626238,0.41228070175438597,0.4092903769905825,0.4283498798576761,0.4055337225257475
bench,2,90,SRNC,0.37652465112748473,0.5350877192982456,0.5350877192982456,0.827979684866583,0.6334807377563029
bench,2,90,Rejection,0.23477655350553567,0.38596491228070173,0.38596491228070173,0.6353623691332563,0.4300672726643472
bench,2,90,MARS,0.32546411795389624,0.5666666666666667,0.6087540803255749,0.6448333823516305,0.5996376505239132
bench,2,100,SRNC,0.3720760247751197,0.5333333333333333,0.5333333333333333,0.8228740253411306,0.629157929871505
bench,2,100,Rejection,0.21008642936839403,0.37543859649122807,0.37543859649122807,0.6288796396316623,0.4137853353932825
bench,2,100,MARS,0.19339835316303425,0.43157894736842106,0.4225904495031423,0.5192719046682802,0.4377288698884871
bench,3,5,SRNC,0.19396010170711195,0.26842105263157895,0.26842105263157895,0.4040302144249513,0.30563555929058445
bench,3,5,Rejection,0.22203452590762537,0.20526315789473684,0.20526315789473684,0.4238490660594233,0.1884671333802478
bench,3,5,MARS,0.03859624648587027,0.3543859649122807,0.3294619589903386,0.552191721248325,0.3171960017692984
bench,3,10,SRNC,0.291420601582238,0.4298245614035088,0.4298245614035088,0.6869123472029992,0.5152656551236952
bench,3,10,Rejection,0.3819885230571553,0.443859649122807,0.443859649122807,0.4516169681728198,0.4106096804177362
bench,3,10,MARS,0.08146132306710581,0.4017543859649123,0.3324704274099923,0.3623994635712087,0.2717658027055287
bench,3,20,SRNC,0.30934189650371613,0.4245614035087719,0.4245614035087719,0.7414193378182298,0.5251973022442055
bench,3,20,Rejection,0.3718202858723421,0.4298245614035088,0.4298245614035088,0.4538677835481325,0.39872552460747773
