adj_rand,accuracy,recall,precision,f1_score
0.5827703651028314,0.686046511627907,0.686046511627907,0.8097919216646268,0.7403710683768502
0.586532260656247,0.7093023255813954,0.7093023255813954,0.944186046511628,0.7981242838108619
0.6551281488633371,0.7674418604651163,0.7674418604651163,0.8616880928306611,0.806304282719377
0.7257514152911343,0.813953488372093,0.813953488372093,0.9434108527131783,0.8653846424401019
0.6027246024619438,0.7441860465116279,0.7441860465116279,0.9045163464779238,0.8094652593428604
