data_name,removed_label,n_pcs,method,adj_rand,accuracy,recall,precision,f1_score
PMBCs,4,20,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,20,MARS,0.17387011528575907,0.5,0.3534111721611721,0.3262109750374313,0.31770668280990844
PMBCs,4,30,SRNC,0.801521666139656,0.925776397515528,0.925776397515528,0.9294917073668479,0.9261165047279484
PMBCs,4,30,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,30,MARS,0.1370750883369294,0.45279503105590063,0.42608024691358026,0.3032394432699739,0.2940832803828653
PMBCs,4,40,SRNC,0.820204966972471,0.9338509316770186,0.9338509316770186,0.9372920273006735,0.9340863342002601
PMBCs,4,40,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,40,MARS,0.1776267550685912,0.45527950310559007,0.3343864468864469,0.27301794605540364,0.26670409361140435
PMBCs,4,50,SRNC,0.8357360156484788,0.9397515527950311,0.9397515527950311,0.9438588222550618,0.9404361851699394
PMBCs,4,50,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,50,MARS,0.17464187484660784,0.40559006211180126,0.31927316510649845,0.26357933103007714,0.25011886232007874
PMBCs,4,60,SRNC,0.8391916599350271,0.9406832298136646,0.9406832298136646,0.9451369075299962,0.9417138220001792
PMBCs,4,60,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,60,MARS,0.21428620665987125,0.4118012422360248,0.29250356125356125,0.2836353059880413,0.2453368804396093
PMBCs,4,70,SRNC,0.8417751587195,0.9431677018633541,0.9431677018633541,0.9462299255922743,0.9435472663891502
PMBCs,4,70,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,70,MARS,0.14957239613981277,0.4186335403726708,0.3281330552163886,0.2767335934074454,0.25987241412116374
PMBCs,4,80,SRNC,0.8459011066910364,0.94472049689441,0.94472049689441,0.9480597099996431,0.9452789766475709
PMBCs,4,80,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,80,MARS,0.15140469476717705,0.42763975155279504,0.3837475410392077,0.27646199153382506,0.2592381181572361
PMBCs,4,90,SRNC,0.8522208556825056,0.9468944099378882,0.9468944099378882,0.9509458491538436,0.9477961543019717
PMBCs,4,90,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,90,MARS,0.15507351491466073,0.46770186335403724,0.40012633970967304,0.32439709299153724,0.31036301786350645
PMBCs,4,100,SRNC,0.8513824590043294,0.9472049689440993,0.9472049689440993,0.9507337066223653,0.9478318725475852
PMBCs,4,100,Rejection,1.0,1.0,1.0,1.0,1.0
PMBCs,4,100,MARS,0.16157454877314317,0.4481366459627329,0.4314479887396554,0.33035493868592347,0.3139468165043547
PMBCs,5,5,SRNC,0.6729143997870515,0.8739021329987453,0.8739021329987453,0.8961543810473707,0.8753886292764824
PMBCs,5,5,Rejection,0.9164379621921322,0.9404015056461732,0.9404015056461732,0.9996781788578607,0.9680903112672523
PMBCs,5,5,MARS,0.11668340016099145,0.3462986198243413,0.2308328245828246,0.25969926367961,0.21424313681161222
PMBCs,5,10,SRNC,0.7563751216834117,0.9153074027603513,0.9153074027603513,0.9197874157218218,0.9138665715810409
PMBCs,5,10,Rejection,0.9991929095880815,0.9993726474278545,0.9993726474278545,1.0,0.9996859914297258
PMBCs,5,10,MARS,0.12357760864102474,0.3751568381430364,0.29131393298059965,0.30347343422615813,0.256324571679853
