accuracy,adj_rand,f1_score,precision,recall
0.7454242928452579,0.7116994111801901,0.5554920027778795,0.5779980174598358,0.5633178357537615
0.7371048252911814,0.6530961990028327,0.559058738743154,0.573915889372403,0.5726444304207574
0.8169717138103162,0.7550564921101021,0.6919070467115842,0.7062749643647628,0.6938744610118166
0.831946755407654,0.7956388996265124,0.5843160494298564,0.5862952836637048,0.6013901259153793
0.7504159733777038,0.7003633516149079,0.5624217691186691,0.5736186849908654,0.5848896018377228
