accuracy,adj_rand,f1_score,precision,recall
0.5912280701754385,0.5235871242549586,0.4562728269258184,0.4180324773413897,0.5486582947785855
0.49122807017543857,0.44355708678420636,0.31632601733706683,0.3442462454573318,0.4214144084600132
0.5561403508771929,0.49527382157794764,0.41496019973413584,0.41615166548547133,0.5011764705882353
0.45964912280701753,0.31363192563759024,0.27085677526525265,0.31486217675475986,0.37479892216177746
0.5105263157894737,0.4117859821602818,0.37327906176468656,0.5022099447513811,0.4536661751995526
