adj_rand,accuracy,recall,precision,f1_score
0.8310483312560587,0.7868852459016393,0.7868852459016393,0.7923497267759563,0.7880424300867888
0.7507848449662409,0.7704918032786885,0.7704918032786885,0.7206159960258322,0.7406453291699193
0.7625545612792051,0.7704918032786885,0.7704918032786885,0.737009438648783,0.7480968939985334
0.5274431576093271,0.5901639344262295,0.5901639344262295,0.5627049180327869,0.5752276867030965
0.7550714011382285,0.7704918032786885,0.7704918032786885,0.7570789865871833,0.7634660421545667
