accuracy,adj_rand,f1_score,precision,recall
0.5581395348837209,0.3521166371794455,0.5021153094826143,0.513329519450801,0.528329519450801
0.9186046511627907,0.8178234224654777,0.9126875935496626,0.9113725490196078,0.916844284624605
0.8372093023255814,0.6809929176454259,0.8202816203627563,0.8277511961722489,0.8216061893865098
0.9418604651162791,0.870698127728663,0.9360090672778529,0.9420868347338935,0.9361403508771928
0.7558139534883721,0.5416503667885806,0.7325586242402099,0.7792682072829131,0.7292230576441102
