adj_rand,accuracy,recall,precision,f1_score
0.9478780974081459,0.9344262295081968,0.9344262295081968,0.9672131147540983,0.9497181364608307
0.8884870403857745,0.8852459016393442,0.8852459016393442,0.9140586189766517,0.8957845433255269
0.8831646906036569,0.9016393442622951,0.9016393442622951,0.9377049180327869,0.9168220293581913
0.8862922847500196,0.8032786885245902,0.8032786885245902,0.8524590163934426,0.8246544519447123
0.8571237368667604,0.8852459016393442,0.8852459016393442,0.9377049180327869,0.897632058287796
