adj_rand,accuracy,recall,precision,f1_score
0.8975003461264582,0.921875,0.921875,0.954933510638298,0.9368960417119663
0.9473920342693131,0.95625,0.95625,0.9615523962244472,0.9582103166638835
0.9546350434459042,0.9375,0.9375,0.966135403629537,0.9499473877304812
0.9332758262520768,0.9375,0.9375,0.9514005788485607,0.9425535179655679
0.9598629201547952,0.9625,0.9625,0.9664230225988701,0.9633884706364009
