accuracy,adj_rand,f1_score,precision,recall
0.5610328638497653,0.44585675262627894,0.4718492660743705,0.4877599404640762,0.5340151522447754
0.6737089201877934,0.6176310040387427,0.5032763206292619,0.5412932538123854,0.5445999559350422
0.6384976525821596,0.5519360529822969,0.5633599164551113,0.5578125578125578,0.6633419100078464
