accuracy,adj_rand,f1_score,precision,recall
0.8852459016393442,0.8680175349476021,0.7471861471861473,0.7727272727272727,0.7493112947658402
0.7868852459016393,0.7306922533553096,0.6704809747590497,0.733044733044733,0.6798898071625344
0.8360655737704918,0.7393904870407292,0.7896019013666074,0.8108356290174471,0.7972451790633607
0.7704918032786885,0.6551294582111578,0.6895679483914777,0.7395104895104896,0.7011019283746557
0.8032786885245902,0.7885217322397876,0.7021116138763198,0.7496392496392498,0.6980716253443526
