adj_rand,accuracy,recall,precision,f1_score
0.9550851591191055,0.8809523809523809,0.8809523809523809,0.8579405614806617,0.8681644683231986
0.6642368023336137,0.4973544973544973,0.4973544973544973,0.5907241347717538,0.5294875009523039
0.9468147165356507,0.9365079365079365,0.9365079365079365,0.9050171055505623,0.9196593415974891
0.8546613348482894,0.843915343915344,0.843915343915344,0.8623528015686834,0.8507121327409718
0.9663084992218977,0.9417989417989417,0.9417989417989417,0.9105638374435367,0.9241128748407006
